amt,distance,city_pop,trans_hour,trans_dayofweek,trans_month,is_night,age,fraud_probability,flag
10.58,67.99676202740639,466,16,6,11,0,-35.37577002053388,0.0025044554,0
120.08,93.18879704780908,1679,19,5,4,0,32.96646132785763,0.00072169653,0
22.45,111.48950212824222,10076,23,0,9,0,41.711156741957566,0.00839593,0
58.52,56.992930632686495,333497,1,2,3,1,-49.01848049281314,0.00094757794,0
89.83,80.3485126151929,2376,7,1,7,0,-53.7056810403833,0.00011181439,0
18.33,92.90506374247506,7297,17,5,3,0,29.650924024640656,0.003612893,0
108.35,93.0653601386354,9512,20,1,2,0,-53.84531143052703,0.12919153,0
23.36,114.7999986338442,7268,20,0,8,0,31.058179329226558,0.0016445293,0
1.53,84.13632305695997,313,22,0,8,0,43.35934291581109,1.9247127e-05,0
36.09,58.63487704858172,4074,6,5,5,0,-56.610540725530456,0.00020947924,0
69.01,102.00726270565923,824,10,2,8,0,33.987679671457904,0.000528254,0
93.36,87.01350290513746,1577385,23,0,2,0,37.492128678986994,0.002670639,0
6.02,94.1952520695167,178,19,2,7,0,36.07118412046543,0.00016391624,0
183.15,20.851906162094878,753116,23,2,7,0,-52.09308692676249,0.001225369,0
73.25,72.02998906363149,355,15,2,8,0,-35.885010266940455,6.453248e-05,0
2.85,115.45199373918496,85,20,6,2,0,35.43874058863792,7.2075863e-06,0
18.87,107.65113367322606,6025,14,1,5,0,24.041067761806982,0.456892,0
38.73,119.47158529275357,158701,23,0,1,0,40.84052019164955,0.000351829,0
63.27,58.0093544050788,95,21,6,11,0,25.730321697467488,0.0003575043,0
2.3,51.70375378770434,2092,22,6,3,0,-42.143737166324435,0.00047647225,0
4.39,57.40045679232575,21437,1,1,1,1,-45.46201232032854,5.0862614e-05,0
7.37,84.62930711641758,1617,18,6,8,0,29.333333333333332,0.0006357272,0
92.41,15.313516282016618,123,5,6,11,1,-53.24572210814511,0.00019339823,0
1196.17,96.19459776365372,601723,16,4,4,0,33.097878165639976,0.44439232,0
135.61,94.56760582689454,571,10,0,2,0,-12.06570841889117,0.00091391854,0
28.58,81.56319102650085,71463,19,2,1,0,30.93223819301848,0.0005792028,0
76.45,55.86837739556832,372,11,3,9,0,24.16974674880219,0.00073741906,0
5.18,27.12283439827751,123373,18,6,6,0,26.587268993839835,5.1406365e-05,0
49.73,91.46679731100275,601723,23,2,8,0,33.45653661875428,0.005180101,0
33.85,72.83903652369061,467,8,5,10,0,-30.642026009582477,7.002572e-05,0
1.93,50.77616747154988,1745,22,6,7,0,-54.41478439425051,0.00051914796,0
106.14,57.805688900878735,355,5,5,5,1,-36.087611225188226,0.0003463505,0
148.64,54.19030947742959,2644,22,3,4,0,35.64681724845996,0.009448514,0
152.74,82.53332126151072,2870,19,0,3,0,20.993839835728952,0.00027564444,0
40.9,59.46687775935386,581,15,6,9,0,-47.389459274469544,0.0004215293,0
38.55,81.99257262491722,85,21,4,1,0,34.379192334017795,0.0004130449,0
18.7,96.16762565035697,78968,10,5,1,0,-49.059548254620125,0.001775258,0
11.72,136.38243603279875,1312922,23,6,12,0,38.17932922655715,7.390902e-05,0
52.86,87.87346714698975,69793,20,6,11,0,-34.078028747433265,0.00040725077,0
9.5,27.66378299842201,3430,3,3,7,1,-30.666666666666668,0.00085312244,0
258.31,92.40601481647317,2274,12,5,1,0,-23.9315537303217,0.0030441687,0
115.66,61.527029145244924,254282,7,0,5,0,-32.714579055441476,0.00064858986,0
12.38,61.95972514115261,695,13,0,1,0,-35.460643394934976,0.00013781223,0
69.1,61.551203432543346,1261,23,0,1,0,-53.42368240930869,0.0014132794,0
73.31,117.95744144174029,116001,10,6,12,0,26.559890485968516,1.7987259e-05,0
65.03,61.3265599182448,888,15,5,4,0,31.08829568788501,2.3608007e-05,0
5.35,22.768277827223383,687276,11,2,8,0,-54.143737166324435,1.5597368e-05,0
44.11,106.44886642697325,2870,19,2,6,0,20.309377138945926,0.0001936874,0
129.88,94.73984659274984,272,22,5,11,0,18.403832991101986,0.0051813815,0
12.33,108.26176552400479,163415,15,4,12,0,14.989733059548255,0.003971755,0
18.79,111.58764716583104,10076,22,0,4,0,41.28952772073922,0.526605,0
3.05,81.41051857415157,94014,14,6,12,0,34.27789185489391,8.155248e-06,0
61.79,80.46140350362886,9496,15,5,11,0,26.650239561943874,0.00050372485,0
76.07,88.82364712954691,2376,19,4,5,0,-53.869952087611225,0.00035104246,0
15.09,37.680244709728726,21125,10,4,3,0,33.804243668720055,0.0017676356,0
206.12,34.37390897892992,2258,4,0,10,1,-17.385352498288842,0.0012078863,0
38.71,12.937623546364994,9815,10,4,7,0,-55.96714579055441,7.461789e-05,0
78.8,88.15907953009167,16183,10,5,8,0,42.050650239561946,1.1333056e-05,0
2.19,110.86344859861599,166081,14,5,2,0,21.39356605065024,0.00014418189,0
36.1,34.50487553951009,1102,2,6,12,1,30.417522245037645,0.0003465827,0
31.43,67.73780448075604,286,3,3,9,1,30.491444216290212,0.0010150524,0
2.77,38.97664645466602,1383,1,6,11,1,-46.743326488706366,4.399275e-05,0
128.15,102.81838234410074,686,2,6,2,1,38.53251197809719,0.0036431109,0
104.87,53.5838557076953,241,15,5,9,0,38.78165639972622,0.00081827,0
46.54,58.84572924145383,99,19,0,4,0,33.04859685147159,0.0012424055,0
38.59,103.16054906448623,71463,23,2,8,0,30.548939082819988,0.0022839385,0
39.18,37.77552804846688,206,20,6,4,0,-48.492813141683776,0.0015882743,0
43.56,57.568544120330245,1324,20,5,6,0,-7.036276522929501,0.00056407304,0
78.9,63.01165364946089,601723,18,5,12,0,28.876112251882272,4.5256696e-05,0
1.2,103.90441364909928,222785,4,6,9,1,-36.39698836413415,1.0507644e-05,0
35.73,102.62669869412194,217,11,3,12,0,29.880903490759753,0.00016507787,0
13.61,43.70408775104263,1274,17,5,8,0,-29.5523613963039,0.0025331913,0
30.9,104.4434482010442,467,8,0,8,0,35.186858316221766,0.00014081835,0
54.72,125.94161797550039,937,18,1,11,0,-38.39835728952772,0.0020374816,0
9.37,89.62833868735784,9993,5,6,3,1,-42.625598904859686,0.00066492177,0
50.27,54.844069672652296,571,3,0,5,1,-11.7782340862423,0.0023985205,0
104.63,104.23127154176828,970,22,0,8,0,25.88637919233402,0.0037975465,0
44.71,56.96714660949886,1241364,7,3,12,0,32.05201916495551,8.212856e-05,0
9.76,46.79468242586741,3805,8,2,5,0,-31.299110198494184,0.022188826,0
60.74,18.38217824196009,7565,21,4,1,0,-32.17796030116359,0.00020518289,0
69.85,41.17717426663864,248,16,6,1,0,-48.29568788501027,0.00076153263,0
44.79,69.58370356600558,276002,4,1,2,1,-15.378507871321013,0.00077740086,0
41.11,69.24802306040968,21635,3,5,11,1,18.351813826146476,0.0018211043,0
121.25,93.24109527471337,69,16,2,7,0,28.11498973305955,0.0026690455,0
1.0,106.19564389228823,28739,19,3,2,0,19.134839151266256,9.873774e-06,0
37.56,18.61927364619792,718,14,6,4,0,34.10814510609172,0.000109532084,0
83.66,88.473814981319,248858,6,5,8,0,-51.488021902806295,0.00012686085,0
8.91,33.15915413742872,5438,9,6,9,0,-45.21286789869952,0.0015528641,0
133.24,114.30469196378924,1126,16,0,9,0,39.058179329226554,0.001078865,0
49.97,67.75802918123095,49,20,6,8,0,38.119096509240244,0.0010331662,0
30.05,111.3296527932958,14871,15,2,2,0,-55.030800821355236,0.0002443926,0
6.96,123.9826852232893,7155,18,6,7,0,42.288843258042434,3.1472664e-05,0
8.55,46.164496179387875,1423,18,4,3,0,21.412731006160165,0.00014540431,0
95.89,120.82573337317434,96942,3,1,2,1,-46.09445585215606,0.002857243,0
82.98,35.075782792679796,1312922,14,5,5,0,37.56331279945243,9.586792e-06,0
145.29,109.95939665659508,3032,4,0,11,1,-44.70362765229295,0.0041375365,0
80.01,91.46517182427239,759,3,6,10,1,-36.941820670773446,0.0015738013,0
61.38,95.82064702222266,9772,23,4,2,0,30.203969883641342,0.0024981129,0
10.23,30.27586931147937,5719,18,0,1,0,24.210814510609172,0.005750778,0
25.91,114.21149591624909,9815,8,5,8,0,-55.84941820670773,0.0012321672,0
470.23,76.36214678350947,84106,22,6,7,0,-51.60027378507871,0.008206728,0
17.66,107.54581697334702,54767,22,0,2,0,31.589322381930184,0.8442693,0
8.86,117.8093178465623,811,0,3,8,1,-52.59958932238193,0.0042929603,0
19.31,58.28196747159837,7155,21,0,12,0,42.69404517453799,0.0059369537,0
6.13,93.54100715795177,2856,4,2,10,1,-6.863791923340178,0.02465359,0
53.83,97.23276114729163,602,1,6,3,1,-34.36824093086927,0.00089360826,0
18.78,56.902969353163186,1791,16,2,1,0,-46.5242984257358,0.1493504,0
54.8,31.29486949988904,4367,19,6,12,0,-42.362765229295,0.00036572563,0
2.62,118.78377008232245,4081,2,0,2,1,-19.08829568788501,0.00020857599,0
3.09,14.664614898312347,1970,22,0,4,0,33.57700205338809,6.163926e-05,0
2.78,91.79909650693118,630,10,4,12,0,-39.64681724845996,0.00021859484,0
163.68,82.07878629509192,92985,14,4,9,0,-48.68993839835729,0.001693596,0
57.15,73.51657498854858,1970,16,1,7,0,33.84804928131417,0.00035161956,0
216.45,76.56154809929451,2523,23,4,5,0,31.11567419575633,0.039304342,0
43.6,65.22475519954627,5662,19,5,3,0,30.913073237508556,7.7447214e-05,0
6.91,56.32766953763672,1943,14,6,2,0,-52.668035592060235,0.001283638,0
32.74,69.5438471527148,14871,10,5,12,0,-54.23682409308692,8.703232e-05,0
140.88,84.76499114877159,350,6,3,1,0,-35.96714579055441,0.00051017426,0
46.29,122.69048130574677,123,23,2,8,0,-53.46748802190281,0.015258993,0
53.86,107.86739645799247,169,11,2,6,0,-34.13278576317591,0.0005604786,0
62.46,72.97577833882364,11751,23,5,9,0,-44.421629021218344,0.034507047,0
78.44,94.92266656161992,1504,16,0,10,0,26.023271731690624,0.00019918427,0
73.12,61.07259715029411,737,12,6,2,0,32.79671457905544,0.0005884899,0
39.58,74.78416472040439,888,12,6,12,0,31.761806981519506,5.267563e-05,0
110.95,54.56765555841415,965,10,1,6,0,37.3305954825462,9.7934244e-05,0
83.6,122.13595545567314,1858,16,5,12,0,35.780971937029435,7.5865755e-05,0
90.21,87.98694547702652,71335,14,4,2,0,25.70841889117043,0.0008062496,0
65.79,130.73450262015993,190178,18,5,9,0,-53.54688569472964,3.1497075e-05,0
70.73,86.45684875890761,1263321,7,4,1,0,-56.26009582477755,5.470298e-05,0
54.76,103.94460089268131,513,13,2,12,0,43.56741957563313,0.000288936,0
32.3,89.54125124434971,35371,19,5,8,0,30.99247091033539,0.00010102575,0
144.92,118.09431420766073,229,17,0,8,0,36.41615331964408,0.00038314494,0
5.48,79.30016517022868,43,23,0,4,0,-30.472279260780287,0.08969755,0
2.76,100.83088967398778,167,22,1,9,0,30.855578370978783,0.00030788512,0
3.63,62.30228240194983,5512,2,6,10,1,39.53456536618754,0.00020256412,0
7.96,97.63459294462943,467,6,0,7,0,-30.885694729637233,0.0007515398,0
96.48,81.32558074820619,828,14,6,11,0,-37.804243668720055,0.0010824482,0
93.57,113.03035279049791,79008,23,4,8,0,34.99520876112252,0.16485721,0
8.84,76.1745338779663,5666,23,1,10,0,16.084873374401095,0.16277197,0
46.29,80.65295460870799,320420,5,6,5,1,-56.219028062970565,3.3836463e-05,0
8.87,44.73338604908966,4913,7,5,6,0,-47.40588637919233,0.0012654623,0
29.75,92.16921209052619,1383,18,5,3,0,-47.37850787132101,0.00041136896,0
28.8,101.8907264711476,2501,23,3,1,0,33.637234770705,0.0011988379,0
75.74,98.47009670728215,1102,12,0,12,0,30.477754962354553,0.00053039653,0
54.75,99.81914135944338,299480,3,3,12,1,34.940451745379875,2.611517e-05,0
127.29,108.21364503522645,3862,15,6,6,0,-43.436002737850785,0.003471281,0
33.18,60.91292828202901,1196,15,5,1,0,-38.41478439425051,0.00017868995,0
54.6,95.8297283136453,276,15,0,12,0,-9.4072553045859,0.000348638,0
111.69,76.15855984394936,18182,18,5,1,0,-55.42505133470226,8.714136e-05,0
17.55,111.88672464655401,2258,12,1,4,0,-17.93839835728953,0.0024670335,0
16.79,69.37635971462693,346,14,5,2,0,43.13210130047912,0.028216684,0
62.17,39.316505874332044,7163,19,3,11,0,37.77138945927447,0.00014607608,0
46.76,100.87094326863065,365,3,6,8,1,-50.59000684462697,0.0014334358,0
5.02,94.99723040819678,969,17,6,12,0,-34.09719370294319,0.0001176446,0
217.61,25.20986561878806,2872,10,3,10,0,31.969883641341546,0.0006941143,0
13.81,93.45349537707963,9772,21,0,1,0,30.154688569472963,0.0008364648,0
82.66,40.885465990949776,3688,20,1,1,0,31.241615331964407,0.0010485557,0
86.69,94.43230545211695,105638,3,3,3,1,33.828884325804246,0.0006589464,0
3.13,39.06917755276842,17867,19,1,12,0,21.366187542778917,0.00011206342,0
3.15,41.307031725660735,276002,13,4,1,0,41.07871321013005,4.81377e-05,0
37.87,30.15764570511383,391389,4,3,3,1,25.869952087611225,0.0024443364,0
6.92,91.38398819923093,1675,16,2,7,0,33.229295003422315,0.036309775,0
220.74,102.93485242355916,94014,10,1,3,0,34.53251197809719,0.0026083011,0
31.9,78.08945826971623,254,14,0,6,0,-32.90896646132786,0.00029678614,0
61.87,58.09828620975053,888,19,6,4,0,31.091033538672143,0.00010020198,0
525.44,62.46902330962193,3085,22,6,3,0,28.418891170431213,0.05961273,0
61.55,86.31805105494998,73,22,5,7,0,-15.561943874058864,0.0034061456,0
76.76,105.6169677077525,94014,1,6,6,1,33.779603011635864,0.00032793146,0
106.45,49.151429410379905,581,6,5,3,0,-47.90965092402464,0.00032833594,0
33.63,109.33510962878728,969,11,1,9,0,-34.32169746748802,0.0005381777,0
98.56,92.98543218316546,76,15,4,8,0,-35.73990417522245,0.0147370305,0
95.13,86.8549792152383,13422,23,1,4,0,-42.34633812457221,0.08082027,0
1.66,65.49199223299945,3279,18,4,5,0,40.63244353182751,2.2181623e-06,0
100.1,92.51409863324513,6703,23,1,7,0,21.155373032169745,0.005506401,0
3.72,110.26186036805841,6841,15,2,9,0,20.265571526351813,4.5635476e-05,0
9.95,65.54125709784638,263,1,0,4,1,-37.14442162902122,0.10905409,0
9.07,20.430458229654946,10076,20,4,5,0,41.43463381245722,9.464557e-05,0
7.76,39.0485775745896,673342,4,0,12,1,-49.949349760438054,0.00013171753,0
22.47,109.96044655490167,28425,21,4,3,0,19.73990417522245,0.008719496,0
2.21,106.11840480226702,10295,13,0,8,0,21.645448323066393,1.2137592e-05,0
114.05,24.84095567875614,571,17,1,7,0,-11.62217659137577,0.0004321342,0
84.4,95.87696195359831,94325,1,0,8,1,31.926078028747433,0.00016573098,0
3.36,82.712081507045,743,20,1,1,0,-53.2621492128679,2.2374777e-05,0
71.31,45.59153854663935,647,5,3,5,1,31.59753593429158,6.715709e-05,0
66.94,107.47436258150181,190,10,0,2,0,-50.143737166324435,0.00025977843,0
1.06,79.73731113193843,1263321,8,0,8,0,-39.87679671457906,2.7169699e-05,0
33.79,112.08492461875588,3862,22,1,7,0,-43.37303216974675,0.029984502,0
57.2,69.96371713568311,765,23,5,4,0,-53.16632443531827,0.0032412445,0
122.78,80.68000834759364,301,1,6,9,1,-47.501711156741955,0.0037618235,0
40.08,29.165988778112254,928,0,0,1,1,34.6694045174538,0.00080234697,0
62.16,86.62038089841266,69793,14,2,1,0,-33.91649555099247,0.0010914848,0
11.29,55.80000290623294,3807,12,0,12,0,20.123203285420946,0.0011966041,0
111.76,80.82085352540297,1312922,14,1,4,0,37.45653661875428,0.000119341006,0
52.32,46.16757800327283,1770,16,1,10,0,24.83230663928816,0.002059066,0
16.13,63.343706702896284,269,21,6,7,0,-46.15468856947297,0.0003051109,0
6.88,98.07408977384657,4653,12,3,7,0,22.026009582477755,0.0030936806,0
56.66,110.33844738491916,1577385,3,0,8,1,37.93292265571527,0.00013924517,0
104.78,25.297684609604136,6581,23,6,12,0,-44.12594113620808,0.40645802,0
13.23,91.24974122434152,1263321,0,5,5,1,-33.38261464750171,0.0075655174,0
36.01,18.13560749256533,530,19,3,2,0,30.751540041067763,0.0006958715,0
20.42,65.0938703521241,1166,22,6,6,0,36.030116358658454,0.78615034,0
24.4,75.53155740606259,2906700,15,0,1,0,34.09719370294319,0.0018604473,0
224.99,92.85629496897494,11256,10,6,10,0,-53.034907597535934,0.0007325913,0
11.4,113.09825569111673,16163,13,6,6,0,32.27378507871321,0.002518344,0
38.87,63.654391937734744,2135,21,5,8,0,15.255304585900069,0.0014277011,0
85.2,93.92507658574046,110,16,6,6,0,-53.89733059548254,0.00084857707,0
57.3,53.01041095473498,207,8,2,11,0,-42.83367556468173,0.0019589216,0
133.52,37.91265553683409,344,6,5,5,0,-47.885010266940455,0.00070754526,0
8.43,20.235186833663466,2471,0,0,6,1,-46.63655030800821,0.0013637565,0
55.59,36.428551636385464,2395,17,1,12,0,26.04243668720055,0.0017807252,0
92.84,70.31078960643583,518429,19,6,7,0,23.797399041752225,0.00030226944,0
226.78,94.2007027404819,76383,14,1,2,0,33.87816563997262,0.002575188,0
24.49,82.26222402963843,1930,18,1,12,0,36.53114305270363,0.0017052337,0
3.52,97.36471409627322,973849,16,5,1,0,22.978781656399725,0.00022933914,0
20.36,62.22091995381013,28425,22,4,6,0,19.030800821355236,0.60743374,0
6.48,66.4536113250625,6703,14,2,3,0,20.813141683778234,0.0010514711,0
54.5,78.80343862086589,463,21,6,8,0,-28.78576317590691,0.0011547128,0
2.08,111.94909394719913,307,4,3,9,1,-10.91854893908282,4.6272078e-05,0
199.65,87.5132084008314,5161,0,5,9,1,26.472279260780287,0.013788573,0
67.76,76.55831203785826,1102,23,1,4,0,29.77138945927447,0.0015383698,0
188.98,123.54451140736003,3495,7,5,4,0,31.093771389459274,0.00044284892,0
25.16,78.78196529690108,190178,14,2,11,0,-53.34428473648186,0.0012038214,0
64.02,28.71245313080316,26551,14,1,1,0,42.02874743326489,9.154418e-05,0
4.0,89.59240295413038,23,5,5,8,1,-50.04243668720055,2.5750594e-05,0
152.53,85.07085924283622,606,21,6,2,0,22.38193018480493,0.0036306803,0
17.32,103.518401077173,9594,23,0,2,0,21.23750855578371,0.045130238,0
89.68,121.28204843637972,3066,7,4,8,0,-8.914442162902121,0.0003247803,0
21.43,66.5229128969442,2383912,15,0,1,0,-39.37577002053388,0.03920536,0
173.04,122.74842057499983,11751,12,2,7,0,-44.58316221765914,0.0066084834,0
37.82,111.11829499071185,895,13,5,4,0,19.887748117727583,0.0013660248,0
9.36,65.00515689952533,1666,9,5,1,0,-49.48665297741273,0.00085721095,0
200.34,53.21962602247543,105549,20,2,8,0,-54.06981519507187,0.00025940026,0
90.52,107.21303057813729,7155,0,0,7,1,42.27241615331965,1.28101165e-05,0
8.46,72.77737087165531,76383,20,0,3,0,33.97125256673511,0.0009967795,0
7.6,72.48434832966089,3096,14,6,12,0,-55.860369609856264,0.004063654,0
46.86,97.8596599106578,25459,15,5,11,0,-49.25119780971937,0.0005380333,0
9.69,31.361970618906735,3451,21,1,12,0,35.578370978781656,0.00041466363,0
1.08,90.18290428646706,241,18,5,10,0,-55.00342231348392,0.0003079726,0
56.57,22.567106293471838,4074,9,1,3,0,-56.77481177275838,5.0211005e-05,0
44.07,40.29834397177141,1312922,3,4,3,1,20.265571526351813,0.001106087,0
2.37,83.35488177950025,1583,22,3,1,0,19.51813826146475,0.0010804001,0
53.42,44.670066591460305,4878,6,6,8,0,-47.31279945242984,5.310414e-05,0
9.7,121.31528958486247,3224,17,0,3,0,21.587953456536617,0.0010680595,0
175.88,130.8118352696329,12335,19,4,7,0,31.849418206707735,0.00023961352,0
5.49,79.47116813878559,1807,17,3,10,0,-55.624914442162904,3.213427e-05,0
19.58,80.73334991370906,3996,15,3,2,0,42.68583162217659,0.0130486535,0
7.49,40.80992562575311,92294,4,5,12,1,-49.399041752224505,0.005084365,0
4.11,49.4063438115618,9506,0,5,8,1,-33.69472963723477,0.00011556793,0
9.76,31.33596663975543,532,20,0,10,0,-36.257357973990416,7.1273214e-05,0
1.32,62.74841150038223,37,9,5,4,0,-38.70225872689939,3.6985715e-05,0
150.71,87.42248314576257,260,11,5,2,0,-37.541409993155376,0.0007565017,0
119.71,66.81554118249284,6469,13,1,3,0,39.95345653661875,0.0013640067,0
7.56,63.51484033173602,722,22,4,7,0,28.72826830937714,0.018547393,0
1.41,48.07837960988323,1666,14,0,12,0,-48.56125941136208,0.0010093133,0
23.9,103.83794362254088,92043,18,6,2,0,-42.18480492813142,0.027604891,0
6.02,89.22650372941685,128354,18,6,12,0,27.863107460643395,6.869021e-06,0
10.49,6.633692561791279,895,12,5,11,0,20.501026694045173,0.00243056,0
84.55,134.64714180742055,1577385,6,0,5,0,-42.02053388090349,0.00042511817,0
11.85,43.0823341398352,1165,22,2,6,0,-25.399041752224505,0.0019747221,0
39.11,97.25901551551325,5211,3,5,12,1,32.89801505817933,0.0001366844,0
51.57,80.90530629843983,4593,12,0,5,0,-21.519507186858316,0.00366065,0
41.07,3.7215065005446926,54767,19,1,12,0,32.39698836413415,3.919474e-05,0
73.83,111.80565436862375,79613,13,1,3,0,40.31759069130732,0.00019584438,0
62.8,111.39952452356728,1760,20,3,11,0,-52.18343600273785,0.0011614625,0
8.38,42.62436733675495,532,8,5,4,0,-36.70362765229295,0.024799284,0
176.36,42.6753885818509,145,14,6,12,0,-19.920602327173167,0.0026271371,0
30.27,80.36073196738779,190,14,5,2,0,-51.18412046543463,0.0051323846,0
4.75,76.98724627637326,3104,12,6,1,0,37.81245722108145,1.273569e-05,0
67.17,30.275922325346937,498,1,5,10,1,28.903490759753595,0.00036811995,0
62.8,83.7333187649552,407,16,5,8,0,41.02395619438741,0.0012703496,0
80.99,108.82816709585285,1517,20,0,11,0,-31.953456536618756,0.00025961502,0
62.93,89.35788326623768,391389,6,4,10,0,25.508555783709788,0.00058486924,0
30.09,11.086568544178524,1606,17,6,8,0,-46.72689938398357,0.00024549,0
371.48,120.59904887295305,7646,4,6,12,1,31.247091033538673,0.0022683784,0
6.3,46.43406133266858,134056,23,4,11,0,39.474332648870636,0.0003060347,0
122.72,92.32643639462472,33917,22,3,4,0,41.86721423682409,0.0031168303,0
73.34,50.047830312647896,260,16,3,12,0,-36.7419575633128,0.00019364568,0
9.23,103.58697200560586,3202,17,0,1,0,20.80766598220397,0.001238106,0
50.29,111.73721013998737,1126,17,5,2,0,-35.42505133470226,0.004649133,0
59.26,45.35631037996958,470,8,0,6,0,-45.82614647501711,0.00026368618,0
408.62,80.97732108310173,36438,23,4,7,0,34.220396988364136,0.01681323,0
8.11,93.18695090460673,1791,21,6,3,0,-45.38261464750171,0.00027066102,0
51.82,99.8800292939001,341043,11,3,10,0,30.6694045174538,0.00040307172,0
46.4,100.97496980661327,3876,22,1,2,0,-41.74948665297741,0.018171368,0
2.3,57.77072751815288,1228,23,2,12,0,28.76659822039699,0.0001579853,0
73.49,98.55748122664193,1760,3,0,12,1,-52.05749486652977,0.0014491493,0
10.17,91.51043453705856,9815,23,6,12,0,-55.540041067761805,0.0008999955,0
379.58,45.81776531742041,391389,17,5,11,0,25.568788501026695,0.005497814,0
687.15,137.08109514336635,525713,20,1,1,0,26.666666666666668,0.015154807,0
65.27,101.17338906755064,2274,11,0,9,0,-24.213552361396303,0.0003771862,0
22.61,24.021053298566773,7155,23,0,12,0,42.69404517453799,0.7632891,0
65.57,116.07506188429409,502,17,2,10,0,-40.33401779603012,0.00040239203,0
39.14,107.71072688409404,571,12,5,3,0,-11.937029431895962,0.00040889572,0
11.14,84.95343718282251,20328,21,4,9,0,34.26967830253251,0.00066215923,0
7.73,93.93581406930915,163415,13,5,1,0,15.030800821355236,0.0023233427,0
103.17,53.706413620432585,36438,14,2,10,0,34.502395619438744,0.00042452,0
4.77,98.29324627199146,1363,5,1,7,1,-21.06776180698152,0.00010861421,0
12.97,102.62248956557268,642,19,5,1,0,-27.61122518822724,0.00018378877,0
4.02,49.28550407793965,46563,3,5,5,1,-51.318275154004105,0.0024360304,0
79.22,78.54749769173246,106,22,4,11,0,36.27378507871321,7.210154e-05,0
12.28,100.56392936054412,233717,4,5,4,1,-47.12662559890486,0.0004074032,0
124.04,101.82206605773007,277,2,2,4,1,-52.63518138261465,0.007344651,0
108.86,82.58997721486907,489,13,0,12,0,-36.76933607118412,0.00026648905,0
1.13,111.92960567478657,163415,20,3,12,0,14.948665297741274,2.177241e-05,0
86.66,91.64424138567023,7155,14,6,12,0,42.729637234770706,3.2737214e-05,0
132.34,110.16822593455701,927396,10,0,3,0,-40.0082135523614,0.0054125544,0
58.4,131.3147291794757,5662,8,1,9,0,30.403832991101986,4.0067625e-05,0
61.97,47.340921181541304,76,13,3,5,0,-35.97262149212868,3.6831447e-05,0
117.73,64.91104421353903,43,16,6,2,0,-30.60917180013689,0.10888692,0
18.3,90.20862806317653,895,13,1,4,0,19.838466803559207,0.15942067,0
34.53,67.94416694031165,7297,13,5,3,0,28.635181382614647,0.00012598661,0
67.79,77.1138042789937,695,19,1,1,0,-35.51540041067762,6.234647e-05,0
134.39,84.93406381646197,19408,16,5,8,0,25.911019849418206,0.00089765404,0
24.61,70.51364345630779,1312922,18,0,4,0,19.37303216974675,0.00018968829,0
7.03,68.41377699915627,899,14,3,2,0,25.117043121149898,0.002080227,0
1.89,36.50612758595094,4653,15,0,2,0,21.596167008898014,1.0959026e-05,0
68.45,80.68447223043086,2376,18,2,4,0,-53.97125256673511,0.00024703518,0
151.24,52.09803680775683,139,6,2,3,0,-34.223134839151264,0.0012342135,0
97.09,27.554465514765617,467,10,4,6,0,35.044490075290895,0.00016409328,0
4.16,123.43836665428856,324,17,0,7,0,43.11841204654346,4.9091477e-06,0
33.79,90.57179872800818,5507,9,3,8,0,-53.91375770020534,0.00045049097,0
63.91,104.36101947776191,1051,20,6,8,0,42.718685831622174,0.000133105,0
4.18,110.35490676860867,276,6,5,8,0,-9.738535249828884,0.00020196376,0
11.92,64.00573118391296,1051,13,3,2,0,43.227926078028744,0.0011878314,0
31.95,88.43048305849271,25459,14,4,8,0,-49.541409993155376,0.0005085182,0
150.71,113.60669767410575,137,1,5,2,1,28.49281314168378,0.0023035149,0
18.06,61.29660860845108,836,20,6,1,0,38.351813826146476,0.0009226477,0
37.97,89.87186485409997,1312922,17,6,12,0,38.16016427104723,1.0090865e-05,0
57.77,10.49153593073898,34882,20,6,11,0,-51.455167693360714,1.748104e-05,0
90.94,31.10773520113014,6469,23,6,12,0,40.714579055441476,0.00022139064,0
74.09,52.76856988843734,725,18,5,5,0,-53.57152635181382,0.00014173209,0
142.04,65.15948400280362,50489,16,4,6,0,35.28815879534565,0.0002721668,0
69.82,83.42653385912729,2504700,7,5,2,0,19.460643394934976,0.00029642473,0
202.83,57.251642433689724,4512,7,0,11,0,27.143052703627653,0.0019731394,0
72.38,43.1122954217596,564,20,6,5,0,23.085557837097877,0.00015847414,0
6.84,62.63621408493648,722,20,0,10,0,29.023956194387406,0.00014992787,0
7.27,60.45993279657791,863,19,2,6,0,-53.18001368925393,0.0056221792,0
71.25,109.37064923014039,2317,11,6,9,0,-44.93908281998631,0.00061900483,0
19.28,113.84572820465857,4306,19,5,4,0,29.462012320328544,0.18839423,0
57.8,26.939726687460567,143,14,5,5,0,37.22108145106092,0.0002298961,0
20.71,49.108617812183816,1190,17,0,12,0,-28.577686516084874,0.03671868,0
49.23,106.56779167679946,198,17,6,8,0,-39.63586584531143,0.0020282625,0
195.56,111.01600272926143,320420,19,6,2,0,-55.43326488706366,0.00021508636,0
130.05,101.8042711234569,4845,18,6,6,0,-7.266255989048597,0.0012570256,0
3.95,97.41476323137167,79613,21,2,2,0,41.18275154004107,0.000121988574,0
90.25,65.63979865443692,320420,21,3,7,0,-56.07392197125257,1.2251338e-05,0
